0,1,2
-0.3158942,0.22406009,0.9549012
-0.30133197,0.20375773,0.9570887
-0.28711662,0.18436939,0.95950305
-0.27295303,0.16555801,0.9618153
-0.25872672,0.14728731,0.9636126
-0.2443817,0.12956008,0.9647719
-0.22985034,0.11218104,0.965415
-0.21519092,0.09494367,0.965625
-0.20057417,0.07780254,0.96529114
-0.1860481,0.06071067,0.9642553
-0.1713798,0.043464422,0.9625831
-0.15613626,0.025809556,0.960569
-0.14145662,0.0056987405,0.9579524
-0.12390203,-0.012458712,0.9557659
-0.10454709,-0.03029792,0.95363086
-0.08346439,-0.04797557,0.95159626
-0.061122622,-0.065160066,0.9499079
-0.038038358,-0.080988795,0.94887275
-0.014370068,-0.09454256,0.9485123
0.009752081,-0.10531785,0.9485285
0.033993438,-0.11313794,0.9489791
0.056735132,-0.118610464,0.9487724
0.0778527,-0.12240694,0.94827676
0.0974184,-0.12513559,0.9475568
0.1160254,-0.12717107,0.94644815
0.13409649,-0.12847796,0.94467896
0.15155737,-0.12887323,0.9420632
0.16825037,-0.12842262,0.93842703
0.18438609,-0.12730531,0.9333287
0.20052512,-0.12547705,0.9261774
0.21726713,-0.12272009,0.91687256
0.23403639,-0.118910715,0.90528387
0.24979852,-0.114954546,0.89178306
0.26430988,-0.11177417,0.87713975
0.2767602,-0.10952576,0.8608062
0.2874452,-0.107736245,0.8427294
0.29680404,-0.10609099,0.82349455
0.3051651,-0.10459399,0.8041493
0.31278813,-0.10321831,0.7855755
0.3199925,-0.10176783,0.7681018
0.32710284,-0.10015626,0.7517433
0.33431026,-0.098525636,0.73661834
0.34159815,-0.09705791,0.7228393
0.34876072,-0.095876515,0.7101422
0.355515,-0.09499605,0.6979445
0.36162496,-0.09416813,0.68581855
0.36697203,-0.09298426,0.6738192
0.3717169,-0.09126887,0.6623757
0.3763147,-0.08902997,0.6518209
0.38118148,-0.08662492,0.64256996
0.38652605,-0.084443524,0.63468796
0.3922738,-0.0823237,0.6287334
0.39826712,-0.08030178,0.62497175
0.40425146,-0.07831502,0.62287855
0.40985724,-0.07641031,0.6212394
0.41468537,-0.0746541,0.61911595
0.41859686,-0.073006526,0.6165205
0.42170098,-0.07128425,0.614104
0.424272,-0.06932245,0.61225533
0.42644224,-0.06715478,0.61113477
0.42830062,-0.06495988,0.6107732
0.42984244,-0.06299357,0.6110143
0.43099052,-0.06141837,0.61166835
0.43169641,-0.06021589,0.6125773
0.43210924,-0.05923353,0.61361605
0.43256044,-0.0583165,0.61458975
0.43331358,-0.057385176,0.6152479
0.43441963,-0.05639358,0.61542493
0.4357543,-0.055303127,0.61508596
0.4370677,-0.05398716,0.61435634
0.43818942,-0.05256334,0.6134006
0.43905136,-0.051167652,0.61244833
0.43965843,-0.04989475,0.6115598
0.44004503,-0.04892434,0.6108633
0.44020972,-0.048370704,0.6103006
0.44019485,-0.048114136,0.6097863
0.4401377,-0.048169598,0.60949576
0.4401498,-0.048674494,0.60944134
0.44027418,-0.04976274,0.6095137
0.44045973,-0.0513988,0.60953856
0.44061103,-0.053327158,0.609383
0.44066823,-0.055268988,0.60901064
0.44062355,-0.0571222,0.608482
0.44047892,-0.058954984,0.60791683
0.44016814,-0.06082177,0.6074897
0.43959898,-0.06267871,0.6072818
0.4387371,-0.06447913,0.607185
0.4376409,-0.06625259,0.6069959
0.43643674,-0.06804633,0.6066244
0.4352614,-0.069849774,0.6061608
0.43421078,-0.07161224,0.6057475
0.43332517,-0.073290706,0.60544866
0.4326151,-0.07485597,0.6052394
0.43204752,-0.07626116,0.60508317
0.43150714,-0.07743095,0.604985
0.43079343,-0.078269884,0.60491306
0.42972112,-0.078740284,0.60490936
0.4282145,-0.078850165,0.6049832
0.42634717,-0.07864471,0.60512745
0.42431784,-0.07825455,0.6052804
0.42242542,-0.07786964,0.60535395
0.42093533,-0.077635914,0.6053622
0.42006895,-0.07760322,0.6053686
0.41985562,-0.077665746,0.6054792
0.42016613,-0.07765655,0.6057188
0.42079887,-0.07746959,0.60601693
0.4215779,-0.07712163,0.6062709
0.4223944,-0.07671042,0.6064162
0.42316908,-0.076321885,0.60645133
0.42379886,-0.075948015,0.6064119
0.42414963,-0.07547541,0.60633796
0.42410123,-0.07475123,0.6062436
0.42358065,-0.073717535,0.60611475
0.42273647,-0.07234667,0.60591197
0.42180297,-0.070896655,0.60569155
0.42101014,-0.069689155,0.60551775
0.42054382,-0.068797365,0.605424
0.42049718,-0.06826012,0.6054208
0.4208034,-0.06799984,0.6054831
0.42128375,-0.067909315,0.60557985
0.4217483,-0.06789483,0.60569054
0.42210293,-0.06788899,0.6057917
0.42238736,-0.067872286,0.6058567
0.42270237,-0.06787966,0.6058605
0.42309052,-0.06794946,0.60578644
0.42353162,-0.06810507,0.60567296
0.42399213,-0.06834996,0.6055487
0.42439982,-0.068694666,0.60544974
0.42471316,-0.06910066,0.6054372
0.4248628,-0.069603115,0.6055186
0.4248371,-0.07020083,0.60566676
0.4246806,-0.07086052,0.60579485
0.42451608,-0.071526855,0.6058411
0.4243986,-0.072120935,0.6058049
0.42440397,-0.07262088,0.6057664
0.42451108,-0.073008806,0.60575837
0.42466068,-0.07325411,0.6057599
0.42479753,-0.07328537,0.605751
0.42490596,-0.07310991,0.60572505
0.4248859,-0.07288526,0.60564244
0.42479536,-0.072561175,0.6055668
0.42467195,-0.07220931,0.60552496
0.4245499,-0.071827695,0.6055286
0.42444372,-0.07140194,0.60556966
0.42435342,-0.07096857,0.6056331
0.42427614,-0.07059261,0.60570514
0.4242072,-0.07031083,0.6057759
0.42413962,-0.070114166,0.605824
0.424064,-0.069966614,0.6058704
0.42398337,-0.06988138,0.6058958
0.4238746,-0.06984922,0.60589594
0.42378652,-0.069910794,0.60589296
0.42377517,-0.070045024,0.6059051
0.42386204,-0.070205584,0.6059236
0.4240406,-0.07035731,0.60593635
0.4242917,-0.07047342,0.60594356
0.4245932,-0.07053843,0.60596055
0.42491665,-0.07055789,0.6060019
0.4252183,-0.07054536,0.6060549
0.4254549,-0.070509434,0.6060928
0.4256078,-0.07047416,0.60610646
0.42567885,-0.070484206,0.60610145
0.42567933,-0.07057309,0.6060954
0.42564142,-0.07069345,0.60612017
0.4255844,-0.070803866,0.606165
0.42548954,-0.07091819,0.6062156
0.425268,-0.071173504,0.60622096
0.42498088,-0.07138242,0.6062511
0.42468053,-0.0714933,0.60630465
0.42445654,-0.071515396,0.606355
0.4243563,-0.07151121,0.6063821
0.42438665,-0.0715127,0.6063917
0.42452142,-0.071486965,0.6063799
0.4247141,-0.07144436,0.6063948
0.4249344,-0.071391374,0.60642177
0.42516118,-0.07141967,0.60644084
0.42538795,-0.071511775,0.6064297
0.42561814,-0.07163307,0.6063936
0.42585757,-0.0718063,0.6063636
0.4261043,-0.07202223,0.6063688
0.426349,-0.07224628,0.6064173
0.42657724,-0.07244964,0.60650235
0.42676982,-0.07259591,0.60656947
0.42688844,-0.07273708,0.6066181
0.4269223,-0.07286288,0.60663205
0.42685592,-0.072981864,0.60664076
0.42676875,-0.07308978,0.6066706
0.42667323,-0.073201716,0.60670644
0.42657146,-0.073286384,0.60673064
0.4264788,-0.073310584,0.6067383
0.4264071,-0.07327634,0.60672367
0.42635524,-0.07321866,0.60670483
0.42631707,-0.0731594,0.6067003
0.42628166,-0.073089555,0.606697
0.42624736,-0.07302055,0.60669523
0.42622003,-0.07295923,0.60668993
0.42620236,-0.07290742,0.60667735
0.42618394,-0.072861746,0.606659
0.42617896,-0.07283668,0.6066512
0.4261816,-0.07283026,0.60665554
0.4262004,-0.07282597,0.60666543
0.42623007,-0.07280998,0.60667545
0.4262639,-0.0727732,0.6066888
0.4262966,-0.0727206,0.60670304
0.42631721,-0.07265572,0.6067117
0.42631498,-0.07256463,0.6067108
0.42630264,-0.072561264,0.60670805
0.42627087,-0.07266991,0.6066918
0.42622167,-0.0727455,0.60668445
0.42616686,-0.07277225,0.6066822
0.42611197,-0.07276183,0.6066799
0.42606562,-0.072733164,0.60667324
0.42603555,-0.07270235,0.6066645
0.42601973,-0.07267131,0.60666
0.42602706,-0.0726195,0.6066609
0.42604586,-0.07259183,0.6066556
0.42606932,-0.07258229,0.60665077
0.42608103,-0.07258333,0.6066508
0.42607355,-0.072595924,0.6066524
0.42606068,-0.07261005,0.6066553
0.4260528,-0.07262014,0.60665685
0.42604792,-0.072624564,0.606657
0.4260385,-0.07261141,0.6066588
0.42602453,-0.07258722,0.6066701
0.42603126,-0.0726102,0.60668164
0.42604506,-0.072656065,0.60669446
0.4260584,-0.07270756,0.60670215
0.42606688,-0.07274796,0.60670197
0.42606643,-0.072768316,0.60669816
0.4260639,-0.07277021,0.60669714
0.42606318,-0.07276124,0.6066979
0.4260605,-0.07276176,0.60670733
0.4260638,-0.072755486,0.6067181
0.42606658,-0.072723806,0.60672486
0.42607158,-0.0726732,0.6067314
0.42607442,-0.0726165,0.6067382
0.42606413,-0.07258065,0.60674596
0.4260294,-0.07254115,0.6067523
0.4259866,-0.07251246,0.60675573
0.4259397,-0.07249023,0.60676366
0.42589906,-0.07246621,0.6067759
0.42587095,-0.07243875,0.60678613
0.425855,-0.072423205,0.60679114
0.42583895,-0.072410434,0.60678804
0.4258157,-0.07238814,0.6067824
0.425792,-0.072365016,0.6067773
0.42574948,-0.07231395,0.60678005
0.42571077,-0.07226902,0.60679275
0.42571086,-0.07229999,0.60678166
0.42571208,-0.07232623,0.60676914
0.4257131,-0.07233344,0.6067604
0.4257184,-0.072328255,0.6067578
0.4257335,-0.07231538,0.6067592
0.4257637,-0.07229538,0.60675585
0.42579383,-0.072274014,0.6067415
0.4258236,-0.07225412,0.6067199
0.4258417,-0.07225695,0.6067023
0.425849,-0.0722639,0.6066841
0.4258331,-0.0722837,0.6066594
0.4258157,-0.07230717,0.6066394
0.42580187,-0.07232177,0.6066257
0.42581335,-0.07231593,0.60661536
0.42583224,-0.0722996,0.60661304
0.425838,-0.07230069,0.6066149
0.4258692,-0.07230425,0.6065997
0.42587498,-0.07231125,0.6065919
0.42581373,-0.072282806,0.6066181
0.42569178,-0.07223369,0.6066687
0.42554015,-0.072202146,0.60672766
0.425385,-0.072204396,0.606782
0.42525196,-0.07223369,0.6068271
0.42515826,-0.07227251,0.60688394
0.4251117,-0.0723021,0.6069782
0.42509952,-0.07230015,0.60710186
0.42510495,-0.07225774,0.6072199
0.42512906,-0.0721838,0.6073167
0.42517805,-0.07208483,0.60740453
0.4252357,-0.07196504,0.6074806
0.4252735,-0.07183346,0.6075215
0.4252792,-0.07169756,0.6075128
0.42525738,-0.071558446,0.60745955
0.4252115,-0.07140866,0.6073859
0.42515033,-0.07123895,0.6073296
0.42510238,-0.07108152,0.6073256
0.42511153,-0.07098803,0.60733724
0.42513794,-0.0709357,0.6073121
0.4251897,-0.070910946,0.6072735
0.42525598,-0.07091354,0.6072363
0.42531,-0.07093839,0.60720646
0.42535082,-0.07095872,0.6071641
0.4253724,-0.070968315,0.60714734
0.42538717,-0.07096852,0.60711706
0.4254267,-0.070947334,0.6070436
0.42553398,-0.07098135,0.6069322
0.42568773,-0.07111117,0.6068324
0.4258231,-0.071324915,0.60679984
0.42594224,-0.07165632,0.6068605
0.4260799,-0.07204524,0.6069607
0.4261764,-0.07228796,0.6070378
0.4261629,-0.07235162,0.6070491
0.42602137,-0.07229619,0.6070295
0.42578644,-0.07220623,0.60703766
0.42553046,-0.07209198,0.6070666
0.42533064,-0.07194196,0.60707724
0.42524293,-0.07179539,0.6070727
0.42526403,-0.07165784,0.6070773
0.42535093,-0.0715213,0.6070971
0.42545676,-0.071403876,0.6071197
0.42554334,-0.0713276,0.6071266
0.42559308,-0.071300715,0.607109
0.42560694,-0.07131037,0.60707456
0.42559913,-0.07133442,0.6070418
0.42559114,-0.071351275,0.60702527
0.42560315,-0.07134269,0.60702324
0.42564115,-0.07130222,0.6070207
0.42568955,-0.07124311,0.6070089
0.4257272,-0.07118097,0.60699975
0.4257483,-0.071124494,0.60700566
0.42575002,-0.07108474,0.60701036
0.4257473,-0.07106896,0.6070111
0.42576447,-0.07107751,0.6070017
0.42580786,-0.07111026,0.6069976
0.42587256,-0.07115835,0.6070027
0.4259428,-0.07120973,0.60701615
0.4260259,-0.07124151,0.60701865
0.4261063,-0.07125229,0.6070215
0.42616114,-0.07123621,0.60702527
0.42620444,-0.07120785,0.6070184
0.42623943,-0.07117605,0.6069988
0.42626363,-0.07113989,0.6069723
0.4262791,-0.07110067,0.6069507
0.42629632,-0.07106063,0.6069414
0.42629886,-0.0710239,0.6069435
0.4262916,-0.0710053,0.60694945
0.42626023,-0.07101993,0.60695595
0.4261969,-0.07106744,0.6069604
0.42609656,-0.07113327,0.60696006
0.4259814,-0.071197554,0.60695934
0.42588738,-0.07124175,0.6069723
0.4258458,-0.07125716,0.60700655
0.425841,-0.071240485,0.6070405
0.42591175,-0.0712145,0.6070807
0.42598832,-0.07121503,0.6071052
0.42605856,-0.0712416,0.60711455
0.42612255,-0.07127991,0.6071189
0.42618442,-0.0713162,0.6071282
0.42623544,-0.07134502,0.60714227
0.42626274,-0.07136145,0.60715276
0.42626935,-0.07136549,0.6071535
0.42627063,-0.071365654,0.6071419
0.42628092,-0.071367174,0.6071159
0.42630327,-0.07136999,0.6070825
0.4263272,-0.0713741,0.6070609
0.42634133,-0.071375996,0.60706645
0.42634487,-0.071370095,0.6070923
0.42634407,-0.071360424,0.6071128
0.42634284,-0.07136075,0.60710937
0.42633924,-0.07138413,0.6070874
0.42632863,-0.07144146,0.60706323
0.42631575,-0.07154088,0.60704446
0.42631957,-0.071679085,0.6070286
0.42634928,-0.071836516,0.60701495
0.4263933,-0.0719703,0.6070069
0.42643166,-0.07203746,0.60700655
0.4264547,-0.07209498,0.60701656
0.4264231,-0.072164446,0.60704327
0.42637166,-0.072190106,0.6070502
0.42630464,-0.07219547,0.6070414
0.42623156,-0.07219212,0.60703456
0.42616087,-0.072176054,0.60703474
0.4260977,-0.07216662,0.6070501
0.4260483,-0.072147295,0.6070675
0.42602745,-0.07211004,0.607084
0.42604017,-0.072046846,0.607099
0.42607173,-0.07195972,0.6071111
0.42610052,-0.07186188,0.6071194
0.42611432,-0.071762756,0.607126
0.42610997,-0.07166441,0.607132
0.4260898,-0.07157396,0.6071349
0.426056,-0.07150693,0.6071371
0.426005,-0.07147357,0.6071495
0.425937,-0.071471244,0.6071797
0.42586204,-0.071490586,0.6072204
0.425789,-0.07152197,0.6072515
0.4257069,-0.07157917,0.6072602
0.42562664,-0.07162024,0.60724425
0.42555976,-0.07164456,0.6072156
0.4255029,-0.0716687,0.6071744
0.4254822,-0.07168472,0.607132
0.42549622,-0.07168983,0.6070871
0.4255339,-0.07168153,0.6070471
0.42557925,-0.07164818,0.60702384
0.42562228,-0.071629986,0.60701466
0.42567056,-0.07162315,0.60700715
0.42572016,-0.07162273,0.6070036
0.42576373,-0.07162851,0.60700333
0.4257891,-0.07165022,0.6070158
0.4258277,-0.07163505,0.6070368
0.4258606,-0.07161032,0.60706216
0.42589593,-0.071554914,0.60708433
0.4259258,-0.0714947,0.6070954
0.42592862,-0.07143746,0.60711014
0.42586863,-0.07140301,0.6071439
0.4257342,-0.071404174,0.6071937
0.42554718,-0.07143554,0.60724056
0.42534503,-0.07147677,0.6072667
0.4251685,-0.07150316,0.6072705
0.4250485,-0.07150674,0.607267
0.42499524,-0.07150017,0.6072748
0.42502204,-0.071462706,0.6072725
0.42512366,-0.0714065,0.607257
0.42527586,-0.07134721,0.60722333
0.42544168,-0.07128973,0.60719115
0.42558014,-0.071242765,0.60716045
0.42567414,-0.07120554,0.60712206
0.4257345,-0.07116945,0.6070976
0.4257649,-0.07115321,0.60707724
0.42576903,-0.071164176,0.6070618
0.42574787,-0.07120147,0.6070544
0.42570665,-0.07125808,0.60705626
0.42566296,-0.071316436,0.6070631
0.42563805,-0.07136054,0.6070667
0.42561725,-0.07141782,0.6070765
0.4256148,-0.07146843,0.6070797
0.42561942,-0.07152142,0.607084
0.42562452,-0.0715701,0.60708964
0.42562595,-0.071603775,0.60709643
0.4256233,-0.07163639,0.60709864
0.42561474,-0.07164611,0.60709655
0.42560658,-0.07164934,0.6070872
0.4256017,-0.0716241,0.6070788
0.42559582,-0.07158072,0.60707
0.4255807,-0.071531236,0.6070568
0.4255487,-0.07149936,0.60702753
0.42551032,-0.071471244,0.60700214
0.42547622,-0.07144421,0.6069856
0.42546058,-0.07141265,0.6069779
0.42547724,-0.071371526,0.6069721
0.42552844,-0.071325004,0.606961
0.42560163,-0.07128811,0.6069447
0.42567226,-0.07127172,0.6069278
0.4257247,-0.07128768,0.6069178
0.42574307,-0.0713025,0.6069131
0.42573455,-0.071318924,0.6069062
0.42571044,-0.07134323,0.60688984
0.42568955,-0.071349025,0.6068641
0.42568755,-0.071354985,0.60684663
0.42570987,-0.071371734,0.6068439
0.42574015,-0.071437,0.60684943
0.42575875,-0.071529105,0.6068591
0.42575836,-0.07156752,0.6068608
0.42574176,-0.07156725,0.6068493
0.425714,-0.0715635,0.60683024
0.42565954,-0.071548164,0.6068038
0.4256016,-0.07153876,0.60678154
0.4255646,-0.07153249,0.6067611
0.42556176,-0.071532056,0.6067432
0.42558065,-0.0715342,0.60673094
0.4256148,-0.07154156,0.6067235
0.42566225,-0.07155506,0.6067173
0.42572564,-0.07156572,0.6067102
0.42577097,-0.07157546,0.6066991
0.42581165,-0.071577445,0.60669154
0.425839,-0.0715715,0.60668904
0.42586136,-0.0715667,0.60669124
0.42587674,-0.07155903,0.60668707
0.42588764,-0.0715573,0.6066789
0.42589334,-0.07156491,0.6066672
0.4258974,-0.071577564,0.606657
0.42589277,-0.07159215,0.6066512
0.4258547,-0.07160519,0.60665864
0.4258285,-0.071622655,0.6066765
0.4258289,-0.07168396,0.60668945
0.42582345,-0.07174401,0.6066973
0.42581195,-0.07175724,0.606696
0.42580208,-0.07176478,0.6067031
0.4257912,-0.07176526,0.60671705
0.425777,-0.07175708,0.6067304
0.42575714,-0.07173222,0.606731
0.42573407,-0.07170354,0.6067215
0.42571288,-0.07168551,0.6067124
0.4256957,-0.071682364,0.6067087
0.42567927,-0.07168996,0.6067116
0.42566687,-0.07170065,0.6067136
0.4256551,-0.07170969,0.60671324
0.42564386,-0.07171835,0.60670704
0.42562884,-0.07172269,0.6066926
0.42561334,-0.0717151,0.60668117
0.42560366,-0.07170497,0.6066603
0.42560732,-0.07168688,0.606642
0.425637,-0.07165691,0.60664976
0.42566216,-0.07161544,0.6066585
0.42567742,-0.07156892,0.60666203
0.42567873,-0.071527466,0.60664684
0.42565164,-0.07146193,0.60662633
0.42560437,-0.07138573,0.60659635
0.4255505,-0.07131539,0.6065907
0.42550564,-0.071278825,0.60662276
0.42547032,-0.07127577,0.6066715
0.4254392,-0.07127254,0.6067056
0.42541718,-0.07124476,0.6067174
0.42542648,-0.071208805,0.6067215
0.4254901,-0.071196005,0.6067431
0.425608,-0.07120712,0.60679996
0.42576003,-0.07121864,0.6068887
0.42591575,-0.07122353,0.6069857
0.42604053,-0.07121943,0.6070695
0.426109,-0.071190104,0.60713935
0.42612076,-0.07114205,0.6072099
0.4260998,-0.07111277,0.60729796
0.42608505,-0.07112762,0.6074116
0.42613366,-0.07118483,0.6075538
0.42630526,-0.07128911,0.6077238
0.42662644,-0.0714609,0.6079232
0.42708093,-0.07170878,0.6081618
0.42765388,-0.07203162,0.60843205
0.42827353,-0.072402194,0.6086486
0.4287634,-0.07271285,0.60878783
0.42913955,-0.072941124,0.60886294
0.42945004,-0.07312161,0.60888255
0.42971984,-0.07328546,0.60884887
0.42995894,-0.07344997,0.60877264
0.43018124,-0.073619455,0.6086685
0.4304037,-0.07378575,0.60856104
0.43060836,-0.07392055,0.6085022
0.43076167,-0.07402612,0.6085424
0.4308694,-0.07413101,0.6086265
0.4309009,-0.07422276,0.60869604
0.43073696,-0.07416423,0.6086261
0.43045074,-0.07395837,0.6085258
0.43008336,-0.073690236,0.6084361
