0,1,2
0.022880996,-0.018777652,-0.5959919
0.022739835,-0.018884404,-0.5961712
0.022744305,-0.018650228,-0.5963918
0.0227265,-0.018500185,-0.5964635
0.02267504,-0.01840013,-0.59644043
0.022566,-0.018542882,-0.5961674
0.022580035,-0.018603465,-0.595918
0.022653136,-0.018639203,-0.5957451
0.022754205,-0.018637253,-0.5956782
0.022835542,-0.018628508,-0.5957058
0.022876013,-0.018649947,-0.59579545
0.022883872,-0.018718813,-0.5959373
0.022851001,-0.018813802,-0.5961496
0.022767952,-0.018902445,-0.5964154
0.022694675,-0.018969929,-0.5966963
0.02267284,-0.019003598,-0.59688187
0.022667715,-0.019033248,-0.5970066
0.022648482,-0.019049937,-0.59708077
0.022561366,-0.019108655,-0.59710026
0.02240757,-0.019193316,-0.5971616
0.022196801,-0.01932672,-0.59728426
0.021969201,-0.019487603,-0.59740335
0.021828167,-0.019600054,-0.5974032
0.02184391,-0.019621234,-0.5972286
0.021940827,-0.019591974,-0.5969385
0.022049084,-0.019577123,-0.59669566
0.022146484,-0.019609522,-0.596657
0.02222992,-0.019689111,-0.5968823
0.022301877,-0.019789094,-0.5972833
0.022381684,-0.019876676,-0.5976944
0.022462856,-0.019926876,-0.59792143
0.022547139,-0.019951055,-0.59806013
0.022596741,-0.019949665,-0.59812963
0.022615544,-0.01989319,-0.5982093
0.02253229,-0.019847946,-0.5981632
0.022510597,-0.019834785,-0.5979957
0.022559412,-0.019920068,-0.59770495
0.022603184,-0.02011599,-0.5974343
0.02256767,-0.020332454,-0.59737056
0.022453742,-0.020473216,-0.59759396
0.022313565,-0.020528844,-0.5980302
0.02218952,-0.020578124,-0.5985571
0.02214566,-0.02066129,-0.59906393
0.022284145,-0.02075534,-0.5994423
0.022638548,-0.020868488,-0.5995944
0.023071088,-0.02090485,-0.5994144
0.023420423,-0.020807553,-0.5988934
0.023664383,-0.020463858,-0.59832674
0.023848113,-0.019725423,-0.59815454
0.024178322,-0.018795297,-0.5988454
0.024663385,-0.01798067,-0.6003509
0.02491283,-0.017420338,-0.60192674
0.024998259,-0.01661463,-0.6033184
0.025107624,-0.016001621,-0.6043756
0.025432805,-0.015717754,-0.60516065
0.025897747,-0.015569034,-0.6056836
0.026463542,-0.015256083,-0.6058715
0.026916979,-0.014814054,-0.6058487
0.027010871,-0.014600313,-0.6058585
0.02662326,-0.014151977,-0.6059784
0.025921414,-0.014111184,-0.60631824
0.0253393,-0.013604185,-0.60659283
0.024950135,-0.012922565,-0.60650474
0.024501929,-0.012822712,-0.60628366
0.023969693,-0.013480489,-0.6061269
0.01215495,-0.03230649,-0.6071435
0.012158129,-0.032612063,-0.6073587
0.012844067,-0.033241164,-0.60790354
0.013568394,-0.034165304,-0.6085244
0.013666037,-0.035656746,-0.6078256
0.013406997,-0.03709734,-0.6055727
0.013444982,-0.037542216,-0.6023424
0.013869874,-0.03735797,-0.59924424
0.014599391,-0.03678693,-0.5971252
0.015287404,-0.03607624,-0.59640604
0.015778668,-0.03551579,-0.5966824
0.016180329,-0.035251763,-0.5973577
0.016633796,-0.035182916,-0.59797794
0.017101966,-0.03512761,-0.5984539
0.017429959,-0.03505479,-0.598863
0.017587332,-0.035070527,-0.5992027
0.017653475,-0.03531128,-0.5994424
0.017722908,-0.035847556,-0.5995964
0.017832391,-0.03654454,-0.59972674
0.017951721,-0.037114754,-0.5998536
0.018020216,-0.037373185,-0.5998719
0.017969519,-0.037423495,-0.599579
0.017746855,-0.037540905,-0.5989232
0.017316176,-0.03787425,-0.598051
0.016693288,-0.038381156,-0.59712905
0.015949693,-0.039010566,-0.5962875
0.015174736,-0.039796676,-0.5956956
0.0143645,-0.04085538,-0.5954129
0.013391765,-0.04232085,-0.5952848
0.012148257,-0.04390102,-0.59510684
0.012708222,-0.04486149,-0.59724945
0.010601386,-0.045213174,-0.59758127
0.013175577,-0.04507741,-0.59641194
0.012596472,-0.044937227,-0.5966729
0.0105962055,-0.04182307,-0.5962901
0.01084124,-0.042831864,-0.5943191
0.009579259,-0.04202965,-0.59266824
0.008310979,-0.039871603,-0.59066445
0.008111509,-0.03981101,-0.5895021
0.0077299764,-0.04079697,-0.58811
0.009109578,-0.04136231,-0.5896426
0.009237209,-0.04101238,-0.59057647
0.008410664,-0.04152565,-0.5908217
0.0052783564,-0.043296523,-0.58959705
0.006280623,-0.043624327,-0.5890233
0.008677354,-0.043145325,-0.58886236
0.010267407,-0.042852163,-0.5883883
0.010905909,-0.042861786,-0.58744764
0.01112986,-0.042805932,-0.5863683
0.011278705,-0.042860884,-0.5856229
0.010811586,-0.043464236,-0.58478695
0.009955745,-0.044426307,-0.5839685
0.009837854,-0.044614345,-0.58347803
0.0107150925,-0.043786936,-0.58348536
0.011862284,-0.04235461,-0.58399904
0.012533886,-0.041045666,-0.5847726
0.012737284,-0.040047385,-0.58567315
0.012700699,-0.039106295,-0.58645624
0.012596615,-0.03809952,-0.58690506
0.01242295,-0.03720957,-0.5870311
0.01212681,-0.036579084,-0.58694434
0.011568924,-0.03687661,-0.5867319
0.011298039,-0.037635747,-0.5862956
0.008205909,-0.039252374,-0.5845239
0.0095263235,-0.03881453,-0.5829459
0.008549956,-0.036887098,-0.5821837
0.008817101,-0.037396803,-0.58183426
0.010138014,-0.03673343,-0.5802136
0.01093982,-0.036087092,-0.5785779
0.011259765,-0.035594266,-0.5767367
0.011761757,-0.035426732,-0.57277346
0.012639399,-0.035242684,-0.5711488
0.013144765,-0.034979403,-0.5701391
0.013852706,-0.034446493,-0.5698617
0.0148027195,-0.033698414,-0.5703408
0.015870048,-0.033259593,-0.57092655
0.016900865,-0.033643898,-0.5708039
0.01795085,-0.034867126,-0.569447
0.019089319,-0.03629319,-0.56715596
0.02023954,-0.037188403,-0.564795
0.021207975,-0.03746053,-0.5629633
0.021912485,-0.037315164,-0.561683
0.022459142,-0.03660187,-0.56053007
0.02295375,-0.0352733,-0.5592323
0.023367027,-0.033934858,-0.55807763
0.023731723,-0.03299509,-0.5572597
0.024234338,-0.031898726,-0.5565789
0.025030067,-0.030163445,-0.55622935
0.026106482,-0.027962264,-0.556649
0.027493311,-0.025453685,-0.5578258
0.029396778,-0.022519488,-0.5593438
0.031965297,-0.01934596,-0.5609457
0.035023496,-0.016761944,-0.56289965
0.038151395,-0.015933784,-0.5657134
0.040897176,-0.017710963,-0.5697286
0.04297581,-0.02228753,-0.5748715
0.0444163,-0.029294405,-0.58052295
0.045633424,-0.037761223,-0.58586025
0.04676312,-0.046490204,-0.58961016
0.04768448,-0.054269772,-0.5912372
0.048079595,-0.060721602,-0.59161514
0.048841286,-0.06566746,-0.5938868
0.050894752,-0.06875072,-0.60077983
0.054009195,-0.06978874,-0.612341
0.056719843,-0.069240846,-0.6260152
0.057485048,-0.06811549,-0.63882667
0.05589682,-0.06731157,-0.64969414
0.052464582,-0.06665256,-0.6593209
0.047882468,-0.0651651,-0.66860807
0.042556096,-0.0627561,-0.67810446
0.036845412,-0.06032403,-0.6879298
0.03146612,-0.058266506,-0.6980924
0.027271755,-0.056066703,-0.7091467
0.024742046,-0.05285883,-0.7220526
0.024195565,-0.048399806,-0.736986
0.026595686,-0.043016065,-0.75272274
0.03071767,-0.038181543,-0.7649302
0.035425026,-0.03515387,-0.77204674
0.038479682,-0.033808608,-0.77498746
0.038686212,-0.03355191,-0.7760715
0.037043195,-0.03474839,-0.7767716
0.035264242,-0.03879014,-0.77624196
0.033522557,-0.046264827,-0.7721998
0.029973468,-0.055758037,-0.7628674
0.023296185,-0.06483947,-0.748028
0.013939988,-0.072142854,-0.72816765
0.0034948927,-0.07837472,-0.70479494
-0.006357265,-0.083828025,-0.6809775
-0.0141744735,-0.08735035,-0.6609605
-0.019069841,-0.087912984,-0.6472196
-0.02055598,-0.08576196,-0.63880193
-0.017637668,-0.081857674,-0.6331387
-0.009424291,-0.077093676,-0.6282953
0.0028039657,-0.07265038,-0.62263757
0.0151971625,-0.069444515,-0.61471707
0.023899622,-0.068135366,-0.60424787
0.02691741,-0.068831615,-0.5931437
0.024642313,-0.070467874,-0.5852459
0.019008666,-0.07231161,-0.5848211
0.012126389,-0.07520855,-0.5940847
0.0054271505,-0.08115217,-0.611548
-0.0004030303,-0.09075632,-0.6318859
-0.0051023443,-0.10065964,-0.6503173
-0.008920815,-0.11095825,-0.6693691
-0.01131085,-0.12184714,-0.6965506
-0.011412661,-0.13218305,-0.7379395
-0.009483269,-0.14060672,-0.79353064
-0.0069367047,-0.14668098,-0.85874087
-0.004630414,-0.15052274,-0.9285161
-0.00277299,-0.15285878,-1.0004498
-0.0022016177,-0.1542508,-1.0748476
-0.004057404,-0.15407422,-1.1524053
-0.008044263,-0.15115517,-1.2327491
-0.012447767,-0.14545776,-1.3151263
-0.016114367,-0.1386164,-1.3995063
-0.019283976,-0.13217369,-1.48617
-0.023147073,-0.120557435,-1.5769937
-0.029150661,-0.112004526,-1.6661606
-0.033625454,-0.10037117,-1.7547052
-0.037524067,-0.08756756,-1.8412443
-0.04008403,-0.075583346,-1.9237171
-0.038790476,-0.06503714,-1.9997327
-0.030031536,-0.056281134,-2.0673864
-0.013608922,-0.049205564,-2.1264923
-0.0021010845,-0.04913999,-2.177543
0.015285964,-0.03958065,-2.2258067
0.030051358,-0.027929274,-2.2719035
0.044866066,-0.01422666,-2.3156672
0.06353039,4.2840442e-05,-2.3555775
0.08764538,0.012286683,-2.3906078
0.115328245,0.020800132,-2.420983
0.14358965,0.02551246,-2.4468236
0.1727938,0.028466549,-2.4674375
0.20686468,0.032530338,-2.483026
0.24921936,0.03915836,-2.495884
0.2942991,0.04718777,-2.5083733
0.33692053,0.058647525,-2.5186923
0.36873004,0.06898785,-2.5269501
0.38999274,0.07859368,-2.5334148
0.40349394,0.086796276,-2.5398278
0.4104005,0.09469726,-2.5474105
0.40955797,0.10308837,-2.5556798
0.40041736,0.11067792,-2.562859
0.38591316,0.11473512,-2.5681088
0.3709322,0.11342885,-2.5730946
0.35795844,0.10758172,-2.5808554
0.34546062,0.09968922,-2.5928178
0.32948157,0.091765866,-2.6072183
0.30607715,0.08540072,-2.620593
0.27316442,0.08211912,-2.631182
0.23119128,0.08135859,-2.6398735
0.1832695,0.07932531,-2.6479192
0.13374709,0.07187372,-2.6555846
0.085792236,0.05860733,-2.6628172
0.04225849,0.04295023,-2.6692963
0.001482745,0.026832798,-2.6745846
-0.03731236,0.011395344,-2.6788332
-0.075540945,-0.0030895995,-2.6831439
-0.11417045,-0.016051855,-2.6880271
-0.15386282,-0.0263381,-2.692753
-0.19365765,-0.03347988,-2.6956708
-0.23186067,-0.038085643,-2.6963346
-0.2655712,-0.041352104,-2.6956992
-0.2945987,-0.04492407,-2.696078
-0.3211809,-0.050213017,-2.698686
-0.34874752,-0.058475997,-2.7032902
-0.38028005,-0.07071921,-2.7089994
-0.41621912,-0.08741015,-2.7151945
-0.45363468,-0.10781525,-2.721342
-0.48770627,-0.12899274,-2.7265067
-0.5149264,-0.14668012,-2.7294657
-0.5345856,-0.15803798,-2.729094
-0.54764855,-0.16307315,-2.7250695
-0.55600584,-0.1634756,-2.7182813
-0.56035215,-0.16030106,-2.7107635
-0.5619855,-0.15579131,-2.7042232
-0.56269693,-0.15271056,-2.6987054
-0.5631811,-0.15206906,-2.693258
-0.56331027,-0.15264021,-2.6873329
-0.56315666,-0.1529204,-2.6811566
-0.56271696,-0.1513872,-2.6757085
-0.5619676,-0.1475383,-2.6714175
-0.5610057,-0.14186703,-2.6673489
-0.55967903,-0.13598065,-2.662255
-0.55781776,-0.13145842,-2.656092
-0.5554359,-0.12845057,-2.649986
-0.55288607,-0.12567085,-2.6447275
-0.5505063,-0.12153176,-2.6399324
-0.5481981,-0.11513183,-2.6349876
-0.5451831,-0.107013084,-2.6304388
-0.54043305,-0.09881713,-2.6274507
-0.53344965,-0.0916827,-2.6261337
-0.5247236,-0.085198924,-2.625011
-0.5155791,-0.078532845,-2.622474
-0.50737053,-0.0719166,-2.618378
-0.50041634,-0.066534005,-2.6138904
-0.49387416,-0.06301338,-2.610064
-0.48675504,-0.06087336,-2.6071746
-0.47898442,-0.059009444,-2.604965
-0.47128326,-0.056654632,-2.603235
-0.4643474,-0.05344078,-2.601883
-0.45797175,-0.049393147,-2.60105
-0.45150593,-0.045053836,-2.6009479
-0.44462442,-0.04153031,-2.6015317
-0.43772987,-0.039787397,-2.6025739
-0.43196347,-0.039773602,-2.6040332
-0.42781037,-0.04022373,-2.6065109
-0.4254005,-0.039832257,-2.6105027
-0.4244574,-0.038233716,-2.6159096
-0.42453402,-0.036145296,-2.622192
-0.4251038,-0.034718715,-2.6286967
-0.4257724,-0.034856737,-2.6347227
-0.4265119,-0.03685492,-2.6395726
-0.4275966,-0.040317163,-2.6427789
-0.42929026,-0.04448856,-2.6443112
-0.43148425,-0.048850916,-2.6445453
-0.43389285,-0.05328751,-2.6440814
-0.43605605,-0.057840854,-2.6435404
-0.4368504,-0.062092777,-2.6434352
-0.43662813,-0.06534514,-2.6435099
-0.43669552,-0.068125024,-2.6433842
-0.4370989,-0.07038818,-2.6430068
-0.43785638,-0.07199926,-2.64283
-0.4390094,-0.072622426,-2.64343
-0.44061366,-0.07195883,-2.6450868
-0.44268596,-0.0700383,-2.6475701
-0.44508868,-0.06752496,-2.650244
-0.4474052,-0.0653947,-2.652415
-0.44921094,-0.06400717,-2.6536283
-0.45035,-0.06289275,-2.6536381
-0.4505116,-0.061465386,-2.6523275
-0.4497358,-0.05911609,-2.650073
-0.4487061,-0.05620798,-2.6472745
-0.4479803,-0.053245425,-2.6444178
-0.4479952,-0.050995104,-2.6418824
-0.44860753,-0.049780007,-2.64015
-0.44938406,-0.049371693,-2.6396346
-0.45069796,-0.049554005,-2.6400218
-0.4519502,-0.050169647,-2.6410332
-0.4529315,-0.050996624,-2.6420434
-0.4534831,-0.05179358,-2.6425061
-0.45367327,-0.05210478,-2.6424952
-0.4538374,-0.05177328,-2.642507
-0.4539738,-0.050933,-2.642709
-0.45398563,-0.050359238,-2.6429408
-0.45383,-0.050510608,-2.6430285
-0.45346922,-0.05128732,-2.6429513
-0.4529531,-0.052368067,-2.6428144
-0.45243433,-0.053621974,-2.6427236
-0.4521427,-0.05508036,-2.6427174
-0.45228767,-0.05666591,-2.6428118
-0.4528573,-0.05808392,-2.6431015
-0.45380762,-0.059139095,-2.64347
-0.45465896,-0.059528288,-2.644131
-0.4556339,-0.059478894,-2.6449208
-0.45652086,-0.05915519,-2.6457856
-0.4572998,-0.058586452,-2.646574
-0.4580335,-0.057740454,-2.6471837
-0.45881647,-0.056772757,-2.6476166
-0.45968875,-0.05592878,-2.6478896
-0.46057278,-0.05531164,-2.647957
-0.4613352,-0.054779742,-2.647791
-0.46188706,-0.054091282,-2.6475227
-0.46228668,-0.053217344,-2.6473172
-0.46270514,-0.05241397,-2.6471417
-0.46321103,-0.051907893,-2.646843
-0.46368322,-0.051735934,-2.6463408
-0.4641014,-0.051935516,-2.6456602
-0.4645027,-0.052470986,-2.64476
-0.46498537,-0.053132296,-2.64371
-0.4651586,-0.053430203,-2.6427348
-0.46521395,-0.053455535,-2.641967
-0.4652161,-0.053267352,-2.6415093
-0.46543863,-0.053096607,-2.641415
-0.46601614,-0.0531336,-2.6415107
-0.46687382,-0.053481914,-2.6416225
-0.46796128,-0.054097235,-2.6417673
-0.46917343,-0.054773588,-2.6417665
-0.47051647,-0.055274166,-2.6414793
-0.47167242,-0.055413954,-2.6409042
-0.47278085,-0.055198807,-2.6401515
-0.47410306,-0.05479926,-2.639299
-0.47543442,-0.05435389,-2.6383836
-0.4765384,-0.054110065,-2.6374276
-0.47733852,-0.05416687,-2.6365075
-0.47789344,-0.05439522,-2.635702
-0.47832707,-0.05468424,-2.6349714
-0.47850507,-0.054939054,-2.6342897
-0.4784294,-0.054993413,-2.6338913
-0.4780228,-0.05478351,-2.6336987
-0.47752228,-0.05446447,-2.6338701
-0.47713408,-0.054315925,-2.6340811
-0.47689644,-0.05433321,-2.6342463
-0.476682,-0.054402117,-2.6343591
-0.47637877,-0.054460697,-2.6344059
-0.47593072,-0.05453674,-2.6344328
-0.4753772,-0.054701503,-2.6344695
-0.47493032,-0.054959532,-2.6345031
-0.4746327,-0.055218033,-2.6345866
-0.47443268,-0.055387527,-2.634786
-0.47426564,-0.05539736,-2.6351707
-0.47419813,-0.05525752,-2.6356916
-0.47416687,-0.055059582,-2.6362457
-0.4741226,-0.05495103,-2.6366103
-0.4740353,-0.054919127,-2.6368876
-0.47389552,-0.054953434,-2.637054
-0.4738,-0.054997217,-2.6371539
-0.4737293,-0.054985818,-2.637216
-0.4737017,-0.054886986,-2.6372862
-0.47379074,-0.054718982,-2.637425
-0.47383907,-0.05482021,-2.6374705
-0.47366378,-0.055221245,-2.6371968
-0.473624,-0.055536404,-2.6369166
-0.4735925,-0.055613033,-2.636811
-0.47349483,-0.055511158,-2.636903
-0.4733345,-0.055347078,-2.6371071
-0.4731653,-0.055214588,-2.6373277
-0.47309393,-0.055156667,-2.637474
-0.4730418,-0.05505853,-2.6376708
-0.4729309,-0.054970823,-2.6377275
-0.4727407,-0.05490271,-2.6377587
-0.47258365,-0.05487246,-2.6378665
-0.47252837,-0.05486378,-2.6380274
-0.4725511,-0.054845322,-2.638115
-0.47256708,-0.05480596,-2.638141
