0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
-0.9802296,1.0029716,0.9513677,-0.91480315,1.074287,0.9094175,-1.0300163,0.94100404,0.9052718,-0.98055947,0.99859416,0.9962679,-0.8811642,1.1819391,0.4706213,-1.1142179,0.86527103,0.5005704,-0.94974625,0.97499,1.059134,-0.8956484,1.1933233,0.066366374,-1.1235737,0.88532484,0.08509338,-0.9690371,0.9794275,1.1091274,-0.7386154,1.1986728,0.010699749,-1.0336703,0.7865064,0.020704329,-1.0108544,1.0012176,1.5163081,-0.93078464,1.0654056,1.2960593,-1.0616335,0.9106077,1.2976482,-0.9575643,0.98013073,1.6552205,-0.8492746,1.1677195,1.3210766,-1.1422939,0.80744004,1.366269,-0.67822146,1.3698573,1.2667,-1.3088961,0.5987757,1.2511315,-0.53402674,1.505201,1.267946,-1.4467883,0.4180106,1.267606,-0.48330903,1.5546501,1.2584682,-1.4958384,0.36020315,1.2657781
-0.980343,1.0030189,0.9513641,-0.91490424,1.0743153,0.90940094,-1.0301335,0.9410454,0.9052801,-0.9806772,0.99865305,0.9962654,-0.88119495,1.1819526,0.47060648,-1.1143643,0.86536,0.5005759,-0.94984215,0.97506404,1.0591265,-0.89564073,1.1933274,0.06634992,-1.1235992,0.88532794,0.08509195,-0.9691339,0.9795053,1.1091193,-0.7386009,1.1986797,0.01070261,-1.0336921,0.7865069,0.020711958,-1.0109543,1.0012302,1.5163032,-0.93089324,1.0654614,1.2960637,-1.0617208,0.9106453,1.29763,-0.9576908,0.9801439,1.6552258,-0.84938765,1.1677701,1.3211167,-1.1423676,0.8074243,1.3661867,-0.6782666,1.3698349,1.2666821,-1.3087866,0.5987769,1.2507541,-0.53410316,1.5052121,1.2678872,-1.4466896,0.41799563,1.266959,-0.48341572,1.5546916,1.2584056,-1.4958012,0.36024284,1.2650508
-0.98046184,1.0031068,0.9513684,-0.91502017,1.0743963,0.9093977,-1.0302495,0.94112587,0.90529144,-0.98079896,0.9987484,0.9962704,-0.8812386,1.1819918,0.47059855,-1.1144725,0.86541617,0.5005901,-0.9499439,0.9751706,1.0591259,-0.89562905,1.1933371,0.066339195,-1.123616,0.88532114,0.08510113,-0.96923685,0.97960716,1.1091186,-0.7385962,1.1986766,0.010671139,-1.0337012,0.78649855,0.020734191,-1.0110497,1.0011857,1.516311,-0.93101156,1.0655102,1.2960904,-1.0618008,0.9106613,1.2976091,-0.9577824,0.9800813,1.6552294,-0.8495033,1.1678072,1.3211827,-1.1424079,0.80737245,1.3661103,-0.6783065,1.3697885,1.2666765,-1.3086796,0.59874314,1.2504326,-0.5341469,1.5051702,1.2678517,-1.4465994,0.41795897,1.2664616,-0.48346925,1.554658,1.2583619,-1.4957775,0.3602636,1.2645333
-0.98056984,1.0032277,0.9513804,-0.91513956,1.0745287,0.9094119,-1.0303454,0.9412383,0.9053017,-0.9809074,0.9988688,0.99628234,-0.8813197,1.1820633,0.47060078,-1.11452,0.86543745,0.5006074,-0.9500415,0.9752971,1.0591347,-0.89562964,1.1933489,0.06633693,-1.1236156,0.8853093,0.08511579,-0.96933675,0.979722,1.1091276,-0.7386051,1.198668,0.010643542,-1.0336854,0.7864932,0.020760596,-1.0111485,1.0011282,1.5163293,-0.9311284,1.0655591,1.2961332,-1.061882,0.9106795,1.2975919,-0.9578527,0.979988,1.6552312,-0.84960103,1.1678361,1.3212457,-1.1424437,0.80731213,1.3660282,-0.6783294,1.3697486,1.2667199,-1.3086149,0.59867007,1.2502294,-0.5341344,1.5050927,1.2678635,-1.4465272,0.417871,1.2661543,-0.48344785,1.5545691,1.2583613,-1.4957466,0.3602103,1.2642387
-0.98066115,1.0033684,0.95139074,-0.9152515,1.0746924,0.9094293,-1.0304185,0.9413688,0.905306,-0.98099756,0.9990051,0.9962923,-0.88144904,1.1821779,0.47060484,-1.114531,0.8654516,0.5006205,-0.95012903,0.9754343,1.0591438,-0.8956593,1.1933742,0.06633502,-1.1236062,0.88529897,0.085127294,-0.9694265,0.9798415,1.1091374,-0.7386312,1.1986843,0.010650814,-1.0336474,0.7864963,0.020791471,-1.0112463,1.0010905,1.5163465,-0.9312345,1.0656159,1.296175,-1.0619625,0.91071415,1.2975752,-0.9579191,0.9798924,1.6552274,-0.84968865,1.1678747,1.321301,-1.1424809,0.80727184,1.3659489,-0.67836416,1.3697468,1.2667916,-1.3086109,0.5986182,1.2501118,-0.53409815,1.5050154,1.267926,-1.4464166,0.4177307,1.2659533,-0.48338598,1.5544685,1.258439,-1.4956136,0.36005062,1.2640439
-0.98073447,1.0035162,0.9513924,-0.9153414,1.0748606,0.9094397,-1.0304759,0.9415093,0.90530026,-0.9810707,0.9991482,0.99629354,-0.8815889,1.1823204,0.47060502,-1.1145438,0.8654788,0.50062686,-0.9502056,0.9755725,1.0591449,-0.89570016,1.1934075,0.066328704,-1.1236091,0.88529277,0.085131824,-0.96950495,0.9799581,1.1091397,-0.7386572,1.1987149,0.010686159,-1.0336142,0.7865084,0.020818293,-1.0113411,1.0010663,1.5163543,-0.9313264,1.0656723,1.2962077,-1.0620424,0.9107599,1.2975508,-0.95799035,0.9797951,1.6552153,-0.84977007,1.1679196,1.3213463,-1.1425283,0.80724853,1.3658583,-0.678426,1.369784,1.2668699,-1.308665,0.59858966,1.2500405,-0.534072,1.5049583,1.2680409,-1.4462522,0.4175269,1.2657807,-0.4833206,1.5543808,1.2586048,-1.4953647,0.35977596,1.2638416
-0.9807974,1.0036664,0.9513847,-0.9154046,1.0750169,0.90944165,-1.0305337,0.9416615,0.9052845,-0.9811361,0.9992948,0.99628544,-0.88168293,1.1824497,0.47059804,-1.1145837,0.8655255,0.5006273,-0.9502795,0.9757079,1.0591367,-0.8957255,1.1934334,0.066316485,-1.1236364,0.885288,0.08512956,-0.9695804,0.98007154,1.1091328,-0.73866856,1.1987294,0.010712385,-1.0336198,0.78651655,0.020826697,-1.0114297,1.0010321,1.5163538,-0.9314073,1.0657175,1.2962332,-1.0621244,0.9108055,1.2975159,-0.95806354,0.979686,1.6551974,-0.8498448,1.1679554,1.32139,-1.1425958,0.8072337,1.3657488,-0.67850566,1.3698322,1.2669439,-1.3087386,0.5985478,1.2499882,-0.5340686,1.5049171,1.2681764,-1.4460564,0.4172722,1.2656316,-0.4832757,1.5543063,1.2587881,-1.4950702,0.3594395,1.2636368
-0.9808637,1.0038202,0.95137376,-0.91545075,1.0751581,0.9094412,-1.0306095,0.941829,0.90526515,-0.9812077,0.9994459,0.99627423,-0.8817085,1.1825306,0.47058436,-1.1146473,0.8655911,0.5006244,-0.9503639,0.97584003,1.0591246,-0.8957257,1.1934353,0.066299796,-1.1236773,0.8852819,0.085122705,-0.96966386,0.98018193,1.109123,-0.738665,1.198713,0.010704637,-1.0336616,0.7865085,0.020821333,-1.0115168,1.0009708,1.5163523,-0.93148565,1.0657439,1.2962607,-1.0622166,0.9108431,1.2974749,-0.95814574,0.9795601,1.6551839,-0.8499161,1.167968,1.3214506,-1.1426883,0.8072222,1.3656329,-0.6785846,1.3698571,1.2670258,-1.308799,0.59846795,1.2499497,-0.53409445,1.504885,1.2682991,-1.4458675,0.41700083,1.2655578,-0.48327857,1.554254,1.2589303,-1.4948063,0.35910583,1.2635223
-0.98094165,1.0039816,0.95136714,-0.9154954,1.0752952,0.909445,-1.0307071,0.94201255,0.9052503,-0.9812925,0.99960566,0.9962674,-0.88169247,1.1825705,0.47056907,-1.1147106,0.8656769,0.5006209,-0.9504624,0.9759716,1.059114,-0.8957068,1.1934124,0.06628281,-1.123711,0.88527787,0.08511442,-0.96975774,0.98029083,1.1091161,-0.7386559,1.1986718,0.010658026,-1.0337045,0.78649163,0.020820022,-1.0116055,1.0008848,1.5163558,-0.93156624,1.0657549,1.2962959,-1.0623194,0.91087234,1.2974342,-0.95824414,0.97941875,1.6551826,-0.8499903,1.1679618,1.321535,-1.1427966,0.80721104,1.3655242,-0.67866474,1.369858,1.2671185,-1.3088592,0.59837055,1.2499275,-0.53416586,1.5048764,1.2684071,-1.4457338,0.41676122,1.2655834,-0.48335218,1.5542475,1.2590365,-1.4946225,0.35882413,1.2635437
-0.9810256,1.0041513,0.9513704,-0.9155457,1.0754404,0.9094588,-1.0308119,0.9422053,0.9052451,-0.9813828,0.99977314,0.99627036,-0.88167703,1.1826055,0.47056103,-1.114764,0.8657826,0.50062156,-0.95056504,0.9761041,1.0591099,-0.89568186,1.1933795,0.0662725,-1.1237289,0.88528025,0.08510941,-0.96985364,0.9804001,1.1091166,-0.73865163,1.1986262,0.010588169,-1.0337251,0.7864797,0.020833254,-1.0116779,1.0007935,1.5163689,-0.9316399,1.0657634,1.2963378,-1.0624163,0.91089976,1.297404,-0.9583363,0.9792679,1.655194,-0.85006595,1.1679592,1.3216277,-1.1428993,0.8072072,1.3654398,-0.67875296,1.369862,1.2671958,-1.3089371,0.5983069,1.2499158,-0.534279,1.5049067,1.2685086,-1.4456663,0.41659582,1.2656611,-0.4834751,1.5542871,1.2591343,-1.4945117,0.35862172,1.263638
